Symbol,Security Name,Exchange,ETF,Market Category
CFG$E,"Citizens Financial Group, Inc. Depositary Shares Each Representing 1/40th Interest in a Share of 5.000% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series E",NYSE,N,
CFG$H,"Citizens Financial Group, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.375% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series H",NYSE,N,
CFG$I,"Citizens Financial Group, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.500% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series I",NYSE,N,
CFND,C1 Fund Inc. Common Stock,NYSE,N,
CFR,"Cullen/Frost Bankers, Inc. Common Stock",NYSE,N,
CFR$B,"Cullen/Frost Bankers, Inc. Depositary Shares, each representing a 1/40th ownership interest in a share of 4.450% non-cumulative perpetual preferred stock, Series B",NYSE,N,
CGAU,Centerra Gold Inc. Common Shares,NYSE,N,
CHCT,Community Healthcare Trust Incorporated Common Stock,NYSE,N,
CHD,"Church & Dwight Company, Inc. Common Stock",NYSE,N,
CHE,Chemed Corp,NYSE,N,
CHGG,"Chegg, Inc. Common Stock",NYSE,N,
CHH,"Choice Hotels International, Inc. Common Stock",NYSE,N,
CHMI,Cherry Hill Mortgage Investment Corporation Common Stock,NYSE,N,
CHMI$A,Cherry Hill Mortgage Investment Corporation 8.20% Series A Cumulative Redeemable Preferred Stock,NYSE,N,
CHMI$B,Cherry Hill Mortgage Investment Corporation 8.250% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,N,
CHPT,"ChargePoint Holdings, Inc. Common Stock",NYSE,N,
CHT,"Chunghwa Telecom Co., Ltd.",NYSE,N,
CHWY,"Chewy, Inc. Class A Common Stock",NYSE,N,
CI,The Cigna Group Common Stock,NYSE,N,
CIA,"Citizens, Inc. Class A Common Stock ($1.00 Par)",NYSE,N,
CIB,Grupo Cibest S.A. American Depositary Shares each representing four Preferred Shares,NYSE,N,
CICB,CION Investment Corporation 7.50% Notes due 2029,NYSE,N,
CIEN,Ciena Corporation Common Stock,NYSE,N,
CIF,MFS Intermediate High Income Fund Common Stock,NYSE,N,
CIG,Comp En De Mn Cemig ADS American Depositary Shares,NYSE,N,
CIG.C,Comp En De Mn Cemig ADS American Depositary Receipts,NYSE,N,
CII,"BlackRock Enhanced Large Cap Core Fund, Inc. Common Stock",NYSE,N,
CIM,Chimera Investment Corporation Common Stock,NYSE,N,
CIM$A,Chimera Investment Corporation 8.00% Series A Cumulative Redeemable Preferred Stock,NYSE,N,
CIM$B,Chimera Investment Corporation 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,N,
CIM$C,Chimera Investment Corporation 7.75% Series C Fixed-to-Floating Rate  Cumulative Redeemable  Preferred Stock,NYSE,N,
CIM$D,Chimera Investment Corporation 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,N,
CIMN,Chimera Investment Corporation 9.000% Senior Notes due 2029,NYSE,N,
CIMO,Chimera Investment Corporation 9.250% Senior Notes due 2029,NYSE,N,
CIMP,Chimera Investment Corporation 8.875% Senior Notes due 2030,NYSE,N,
CINT,CI&T Inc Class A Common Shares,NYSE,N,
CIO,"City Office REIT, Inc. Common Stock",NYSE,N,
CIO$A,"City Office REIT, Inc. 6.625% Series A Cumulative Redeemable Preferred Stock",NYSE,N,
CION,CION Investment Corporation Common Stock,NYSE,N,
CIVI,"Civitas Resources, Inc. Common Stock",NYSE,N,
CL,Colgate-Palmolive Company Common Stock,NYSE,N,
CLB,Core Laboratories Inc. Common Stock,NYSE,N,
CLCO,Cool Company Ltd. Common Shares,NYSE,N,
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,NYSE,N,
CLDT$A,Chatham Lodging Trust (REIT) 6.625% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,NYSE,N,
CLF,Cleveland-Cliffs Inc. Common Stock,NYSE,N,
CLH,"Clean Harbors, Inc. Common Stock",NYSE,N,
CLPR,Clipper Realty Inc. Common Stock,NYSE,N,
CLS,"Celestica, Inc. Common Stock",NYSE,N,
CLVT,Clarivate Plc Ordinary Shares,NYSE,N,
CLW,Clearwater Paper Corporation Common Stock,NYSE,N,
CLX,Clorox Company (The) Common Stock,NYSE,N,
CM,Canadian Imperial Bank of Commerce Common Stock,NYSE,N,
CMA,Comerica Incorporated Common Stock,NYSE,N,
CMA$B,"Comerica Incorporated Depositary Shares, each representing a 1/40th interest in a share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",NYSE,N,
CMBT,CMB.TECH NV Ordinary Shares,NYSE,N,
CMC,Commercial Metals Company Common Stock,NYSE,N,
CMCM,"Cheetah Mobile Inc. American Depositary Shares, each representing fifty (50) Class A Ordinary Shares",NYSE,N,
CMDB,Costamare Bulkers Holdings Limited Common Stock,NYSE,N,
CMG,"Chipotle Mexican Grill, Inc. Common Stock",NYSE,N,
CMI,Cummins Inc. Common Stock,NYSE,N,
CMP,Compass Minerals Intl Inc Common Stock,NYSE,N,
CMPO,"CompoSecure, Inc. Class A Common Stock",NYSE,N,
CMRE,Costamare Inc. Common Stock $0.0001 par value,NYSE,N,
CMRE$B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands),NYSE,N,
CMRE$C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands),NYSE,N,
CMRE$D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock,NYSE,N,
CMS,CMS Energy Corporation Common Stock,NYSE,N,
CMS$B,CMS Energy Corporation Preferred Stock,NYSE,N,
CMS$C,"CMS Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.200% Cumulative Redeemable Perpetual Preferred Stock, Series C",NYSE,N,
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,NYSE,N,
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,NYSE,N,
CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079,NYSE,N,
CMTG,"Claros Mortgage Trust, Inc. Common Stock",NYSE,N,
CMU,MFS Municipal Income Trust Common Stock,NYSE,N,
CNA,CNA Financial Corporation Common Stock,NYSE,N,
CNC,Centene Corporation Common Stock,NYSE,N,
CNF,"CNFinance Holdings Limited American Depositary Shares, each representing two hundred (200) Ordinary Shares",NYSE,N,
CNH,CNH Industrial N.V. Common Shares,NYSE,N,
CNI,Canadian National Railway Company Common Stock,NYSE,N,
CNK,"Cinemark Holdings Inc Cinemark Holdings, Inc. Common Stock",NYSE,N,
CNM,"Core & Main, Inc. Class A Common Stock",NYSE,N,
CNMD,CONMED Corporation Common Stock,NYSE,N,
CNNE,"Cannae Holdings, Inc. Common Stock",NYSE,N,
CNO,"CNO Financial Group, Inc. Common Stock",NYSE,N,
CNO$A,"CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060",NYSE,N,
CNP,"CenterPoint Energy, Inc (Holding Co) Common Stock",NYSE,N,
CNQ,Canadian Natural Resources Limited Common Stock,NYSE,N,
CNR,"Core Natural Resources, Inc. Common Stock",NYSE,N,
CNS,Cohen & Steers Inc Common Stock,NYSE,N,
CNX,CNX Resources Corporation Common Stock,NYSE,N,
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,NYSE,N,
CODI$A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,NYSE,N,
CODI$B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,NYSE,N,
CODI$C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,NYSE,N,
COF,Capital One Financial Corporation Common Stock,NYSE,N,
COF$I,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series I of the Issuer",NYSE,N,
COF$J,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock, Series J",NYSE,N,
COF$K,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series K",NYSE,N,
COF$L,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series L",NYSE,N,
COF$N,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series N",NYSE,N,
COHR,Coherent Corp. Common Stock,NYSE,N,
COLD,"Americold Realty Trust, Inc. Common Stock",NYSE,N,
COMP,"Compass, Inc. Class A Common Stock",NYSE,N,
CON,"Concentra Group Holdings Parent, Inc. Common Stock",NYSE,N,
COOK,"Traeger, Inc. Common Stock",NYSE,N,
COP,ConocoPhillips Common Stock,NYSE,N,
COPL,Copley Acquisition Corp Ordinary Shares,NYSE,N,
COPL.U,"Copley Acquisition Corp Units, each consisting of one ordinary share and one-half warrant",NYSE,N,
COPL.W,"Copley Acquisition Corp Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE,N,
COR,"Cencora, Inc. Common Stock",NYSE,N,
COSO,"CoastalSouth Bancshares, Inc. Common Stock",NYSE,N,
COTY,Coty Inc. Class A Common Stock,NYSE,N,
COUR,"Coursera, Inc. Common Stock",NYSE,N,
CP,Canadian Pacific Kansas City Limited Common Shares,NYSE,N,
CPA,"Copa Holdings, S.A. Class A Common Stock",NYSE,N,
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),NYSE,N,
CPAY,"Corpay, Inc. Common Stock",NYSE,N,
CPF,Central Pacific Financial Corp New,NYSE,N,
CPK,Chesapeake Utilities Corporation Common Stock,NYSE,N,
CPNG,"Coupang, Inc. Class A Common Stock",NYSE,N,
CPRI,Capri Holdings Limited Ordinary Shares,NYSE,N,
CPS,Cooper-Standard Holdings Inc. Common Stock,NYSE,N,
CPT,Camden Property Trust Common Stock,NYSE,N,
CQP,"Cheniere Energy Partners, LP Common Units",NYSE,N,
CR,Crane Company Common Stock,NYSE,N,
CRBD,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 2064,NYSE,N,
CRBG,Corebridge Financial Inc. Common Stock,NYSE,N,
CRC,California Resources Corporation Common Stock,NYSE,N,
CRCL,"Circle Internet Group, Inc. Class A Common Stock",NYSE,N,
CRD.A,Crawford & Company Common Stock,NYSE,N,
CRD.B,Crawford & Company Common Stock,NYSE,N,
CRGY,Crescent Energy Company Class A Common Stock,NYSE,N,
CRH,CRH PLC Ordinary Shares,NYSE,N,
CRI,"Carter's, Inc. Common Stock",NYSE,N,
CRK,"Comstock Resources, Inc. Common Stock",NYSE,N,
CRL,"Charles River Laboratories International, Inc. Common Stock",NYSE,N,
CRM,"Salesforce, Inc. Common Stock",NYSE,N,
CRS,Carpenter Technology Corporation Common Stock,NYSE,N,
CRT,Cross Timbers Royalty Trust Common Stock,NYSE,N,
CSAN,Cosan S.A. ADS,NYSE,N,
CSL,Carlisle Companies Incorporated Common Stock,NYSE,N,
CSR,D/B/A Centerspace Common Stock,NYSE,N,
CSTM,Constellium SE Ordinary Shares (France),NYSE,N,
CSV,"Carriage Services, Inc. Common Stock",NYSE,N,
CSW,"CSW Industrials, Inc. Common Stock",NYSE,N,
CTA$A,"EIDP, Inc. Preferred Stock $3.50 Series",NYSE,N,
CTA$B,"EIDP, Inc. Preferred Stock $4.50 Series",NYSE,N,
CTBB,Qwest Corporation 6.5% Notes due 2056,NYSE,N,
CTDD,Qwest Corporation 6.75% Notes due 2057,NYSE,N,
CTEV,Claritev Corporation Class A Common Stock,NYSE,N,
CTO,"CTO Realty Growth, Inc. Common Stock",NYSE,N,
CTO$A,"CTO Realty Growth, Inc. 6.375% Series A Cumulative Redeemable Preferred Stock",NYSE,N,
CTOS,"Custom Truck One Source, Inc. Common Stock",NYSE,N,
CTRA,Coterra Energy Inc. Common Stock,NYSE,N,
CTRE,"CareTrust REIT, Inc. Common Stock",NYSE,N,
CTRI,"Centuri Holdings, Inc. Common Stock",NYSE,N,
CTS,CTS Corporation Common Stock,NYSE,N,
CTVA,"Corteva, Inc. Common Stock ",NYSE,N,
CUBB,"Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034",NYSE,N,
CUBE,CubeSmart Common Shares,NYSE,N,
CUBI,"Customers Bancorp, Inc Common Stock",NYSE,N,
CUBI$F,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",NYSE,N,
CUK,Carnival Plc ADS ADS,NYSE,N,
CULP,"Culp, Inc. Common Stock",NYSE,N,
CURB,Curbline Properties Corp. Common Stock,NYSE,N,
CURV,Torrid Holdings Inc. Common Stock,NYSE,N,
CUZ,Cousins Properties Incorporated Common Stock,NYSE,N,
CVE,Cenovus Energy Inc Common Stock,NYSE,N,
CVE.W,Cenovus Energy Inc Warrants (each warrant entitles the holder to purchase one common share at an exercise price of C$6.54 per share),NYSE,N,
CVEO,Civeo Corporation (Canada) Common Shares,NYSE,N,
CVI,CVR Energy Inc. Common Stock,NYSE,N,
CVLG,"Covenant Logistics Group, Inc. Class A Common Stock",NYSE,N,
CVNA,Carvana Co. Class A Common Stock,NYSE,N,
CVS,CVS Health Corporation Common Stock,NYSE,N,
CVX,Chevron Corporation Common Stock,NYSE,N,
CW,Curtiss-Wright Corporation Common Stock,NYSE,N,
CWAN,"Clearwater Analytics Holdings, Inc. Class A Common Stock",NYSE,N,
CWEN,"Clearway Energy, Inc. Class C Common Stock",NYSE,N,
CWEN.A,"Clearway Energy, Inc. Class A Common Stock",NYSE,N,
CWH,"Camping World Holdings, Inc. Class A Common Stock",NYSE,N,
CWK,Cushman & Wakefield plc Ordinary Shares,NYSE,N,
CWT,California Water Service Group Common Stock,NYSE,N,
CX,"Cemex, S.A.B. de C.V. Sponsored ADR",NYSE,N,
CXE,MFS High Income Municipal Trust Common Stock,NYSE,N,
CXH,MFS Investment Grade Municipal Trust Common Stock,NYSE,N,
CXM,"Sprinklr, Inc. Class A Common Stock",NYSE,N,
CXT,"Crane NXT, Co. Common Stock",NYSE,N,
CXW,"CoreCivic, Inc. Common Stock",NYSE,N,
CYD,China Yuchai International Limited Common Stock,NYSE,N,
CYH,"Community Health Systems, Inc. Common Stock",NYSE,N,
D,"Dominion Energy, Inc. Common Stock",NYSE,N,
DAC,Danaos Corporation Common Stock,NYSE,N,
DAL,"Delta Air Lines, Inc. Common Stock",NYSE,N,
DAN,Dana Incorporated Common Stock ,NYSE,N,
DAO,"Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE,N,
DAR,Darling Ingredients Inc. Common Stock,NYSE,N,
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),NYSE,N,
DAY,"Dayforce, Inc. Common Stock",NYSE,N,
DB,Deutsche Bank AG Common Stock,NYSE,N,
DBD,Diebold Nixdorf Incorporated Common stock,NYSE,N,
DBI,Designer Brands Inc. Class A Common Stock,NYSE,N,
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,NYSE,N,
DBRG,"DigitalBridge Group, Inc.",NYSE,N,
DBRG$H,"DigitalBridge Group, Inc. 7.125% Series H ",NYSE,N,
DBRG$I,"DigitalBridge Group, Inc. 7.15% Series I ",NYSE,N,
DBRG$J,"DigitalBridge Group, Inc. 7.125% Series J ",NYSE,N,
DCI,"Donaldson Company, Inc. Common Stock",NYSE,N,
DCO,Ducommun Incorporated Common Stock,NYSE,N,
DD,"DuPont de Nemours, Inc. Common Stock",NYSE,N,
DDD,3D Systems Corporation Common Stock,NYSE,N,
DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),NYSE,N,
DDS,"Dillard's, Inc. Common Stock",NYSE,N,
DDT,Dillard's Capital Trust I,NYSE,N,
DE,Deere & Company Common Stock,NYSE,N,
DEA,"Easterly Government Properties, Inc. Common Stock",NYSE,N,
DEC,Diversified Energy Company plc Ordinary Shares,NYSE,N,
DECK,Deckers Outdoor Corporation Common Stock,NYSE,N,
DEI,"Douglas Emmett, Inc. Common Stock",NYSE,N,
DELL,Dell Technologies Inc. Class C Common Stock ,NYSE,N,
DEO,Diageo plc Common Stock,NYSE,N,
DFH,"Dream Finders Homes, Inc. Class A Common Stock",NYSE,N,
DFIN,"Donnelley Financial Solutions, Inc. Common Stock ",NYSE,N,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,NYSE,N,
DG,Dollar General Corporation Common Stock,NYSE,N,
DGX,Quest Diagnostics Incorporated Common Stock,NYSE,N,
DHF,BNY Mellon High Yield Strategies Fund Common Stock,NYSE,N,
DHI,"D.R. Horton, Inc. Common Stock",NYSE,N,
DHR,Danaher Corporation Common Stock,NYSE,N,
DHT,"DHT Holdings, Inc.",NYSE,N,
DHX,"DHI Group, Inc. Common Stock",NYSE,N,
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,NYSE,N,
DIN,"Dine Brands Global, Inc. Common Stock",NYSE,N,
DINO,HF Sinclair Corporation Common Stock,NYSE,N,
DIS,Walt Disney Company (The) Common Stock,NYSE,N,
DK,"Delek US Holdings, Inc. Common Stock",NYSE,N,
DKL,"Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests",NYSE,N,
DKS,Dick's Sporting Goods Inc Common Stock,NYSE,N,
DLB,Dolby Laboratories Common Stock,NYSE,N,
DLNG,Dynagas LNG Partners LP Common Units,NYSE,N,
DLNG$A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,NYSE,N,
DLR,"Digital Realty Trust, Inc. Common Stock",NYSE,N,
DLR$J,"Digital Realty Trust, Inc. 5.250% Series J Cumulative Redeemable Preferred Stock",NYSE,N,
DLR$K,"Digital Realty Trust, Inc. 5.850% Series K Cumulative Redeemable Preferred Stock, par value $0.01 per share",NYSE,N,
DLR$L,"Digital Realty Trust, Inc. 5.200% Series L Cumulative Redeemable Preferred Stock",NYSE,N,
DLX,Deluxe Corporation Common Stock,NYSE,N,
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,NYSE,N,
DMA,Destra Multi-Alternative Fund Common Stock,NYSE,N,
DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc. Common Stock",NYSE,N,
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,NYSE,N,
DNA,"Ginkgo Bioworks Holdings, Inc. Class A Common Stock",NYSE,N,
DNOW,DNOW Inc. Common Stock,NYSE,N,
DNP,"DNP Select Income Fund, Inc. Common Stock",NYSE,N,
DOC,"Healthpeak Properties, Inc. Common Stock",NYSE,N,
DOCN,"DigitalOcean Holdings, Inc. Common Stock",NYSE,N,
DOCS,"Doximity, Inc. Class A Common Stock",NYSE,N,
DOLE,Dole plc Ordinary Shares,NYSE,N,
DOUG,Douglas Elliman Inc. Common Stock,NYSE,N,
DOV,Dover Corporation Common Stock,NYSE,N,
DOW,Dow Inc. Common Stock ,NYSE,N,
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,NYSE,N,
DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares",NYSE,N,
DRD,DRDGOLD Limited American Depositary Shares,NYSE,N,
DRH,Diamondrock Hospitality Company Common Stock,NYSE,N,
DRH$A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,NYSE,N,
DRI,"Darden Restaurants, Inc. Common Stock",NYSE,N,
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,NYSE,N,
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc. Common Stock",NYSE,N,
DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock",NYSE,N,
DSX,Diana Shipping inc. common stock,NYSE,N,
DSX$B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),NYSE,N,
DSX.W,Diana Shipping inc. Warrants,NYSE,N,
DT,"Dynatrace, Inc. Common Stock",NYSE,N,
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,NYSE,N,
DTE,DTE Energy Company Common Stock,NYSE,N,
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,NYSE,N,
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,NYSE,N,
DTK,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,NYSE,N,
DTM,"DT Midstream, Inc. Common Stock ",NYSE,N,
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,NYSE,N,
DUK,Duke Energy Corporation (Holding Company) Common Stock,NYSE,N,
DUK$A,"Duke Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock",NYSE,N,
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,NYSE,N,
DV,"DoubleVerify Holdings, Inc. Common Stock",NYSE,N,
DVA,DaVita Inc. Common Stock,NYSE,N,
DVN,Devon Energy Corporation Common Stock,NYSE,N,
DX,"Dynex Capital, Inc. Common Stock",NYSE,N,
DX$C,"Dynex Capital, Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYSE,N,
DXC,DXC Technology Company Common Stock ,NYSE,N,
DXYZ,Destiny Tech100 Inc. Common Stock,NYSE,N,
DY,"Dycom Industries, Inc. Common Stock",NYSE,N,
E,ENI S.p.A. Common Stock,NYSE,N,
EAF,GrafTech International Ltd. Common Stock,NYSE,N,
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",NYSE,N,
EARN,Ellington Credit Company Common Shares of Beneficial Interest,NYSE,N,
EAT,"Brinker International, Inc. Common Stock",NYSE,N,
EB,"Eventbrite, Inc. Class A Common Stock",NYSE,N,
EBF,"Ennis, Inc. Common Stock",NYSE,N,
EBS,Emergent BioSolutions Inc. Common Stock,NYSE,N,
EC,Ecopetrol S.A. American Depositary Shares,NYSE,N,
ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,NYSE,N,
